raw_affiliation,status,institution_id,institution_name,institution_type,country_code,lineage,score,matched_via,candidate
"Key Lab-oratory of Semiconductor Materials Science, Institute of Semiconductors, Chinese Academy of Science, Beijing, China",auto,https://openalex.org/I4210149211,Institute of Semiconductors,facility,CN,https://openalex.org/I19820366|https://openalex.org/I4210149211,1.000,Institute of Semiconductors,Institute of Semiconductors
"Key Laboratory for Information Science of EMW (MoE), Fudan University, Shanghai, China",auto,https://openalex.org/I4210141165,Ministry of Education,government,TW,https://openalex.org/I4210141165|https://openalex.org/I4405257903,1.000,MoE,MoE
"Key Laboratory for Information Science of Electr-omagnetic Waves (MoE), Fudan University, Shanghai, China",auto,https://openalex.org/I4210141165,Ministry of Education,government,TW,https://openalex.org/I4210141165|https://openalex.org/I4405257903,1.000,MoE,MoE
"Key Laboratory for Information Science of Electromagnetic Waves (MOE), Fudan University, Shanghai, China",auto,https://openalex.org/I4210141165,Ministry of Education,government,TW,https://openalex.org/I4210141165|https://openalex.org/I4405257903,1.000,MOE,MOE
"Key Laboratory for Information Science of Electromagnetic Waves (MoE), Department of Communication Science and Engineering, Fudan University, Shanghai, China",auto,https://openalex.org/I4210141165,Ministry of Education,government,TW,https://openalex.org/I4210141165|https://openalex.org/I4405257903,1.000,MoE,MoE
"Key Laboratory for Information Science of Electromagnetic Waves (MoE), Department of Communication Science and Engineering, Fundan University, Shanghai Engineering Research Center of Low-Earth-Orbit Satellite Communication and Applications, Shanghai Collaborative Innovation Center of Low-Earth-Orbit Satellite Communication Technology, Fudan University, Shanghai, China",auto,https://openalex.org/I4210141165,Ministry of Education,government,TW,https://openalex.org/I4210141165|https://openalex.org/I4405257903,1.000,MoE,MoE
"Key Laboratory for Information Science of Electromagnetic Waves (MoE), Department of Communication Science and Engineering, and Shanghai ERC of LEO Satellite Communication and Applications, Shanghai CIC of LEO Satellite Communication Technology, Fudan University, Shanghai, China",auto,https://openalex.org/I4210141165,Ministry of Education,government,TW,https://openalex.org/I4210141165|https://openalex.org/I4405257903,1.000,MoE,MoE
"Key Laboratory for Information Science of Electromagnetic Waves (MoE), Fudan University, Shanghai, China",auto,https://openalex.org/I4210141165,Ministry of Education,government,TW,https://openalex.org/I4210141165|https://openalex.org/I4405257903,1.000,MoE,MoE
"Key Laboratory for Information Science of Electromagnetic Waves (MoE), School of Information Science and Technology, Fudan University, Shanghai, China",auto,https://openalex.org/I4210141165,Ministry of Education,government,TW,https://openalex.org/I4210141165|https://openalex.org/I4405257903,1.000,MoE,MoE
"Key Laboratory for Information Science of Electromagnetic Waves (MoE), Shanghai Engineering Research Center of LEO Satellite Communication and Applications, Shanghai Collaborative Innovation Center of LEO Satellite Communication Technology, Department of Communication Science and Engineering, Fudan University, Shanghai, China",auto,https://openalex.org/I4210141165,Ministry of Education,government,TW,https://openalex.org/I4210141165|https://openalex.org/I4405257903,1.000,MoE,MoE
"Key Laboratory for Information Science of Electromagnetic Waves (MoE), Shanghai Engineering Research Center of Low-Earth-Orb it Satellite Communication and Applications, Shanghai Collaborative Innovation Center of Low-Earth-Orbit Satellite Communication Technology, Department of Communication Science and Engineering, Fudan University, Shanghai, China",auto,https://openalex.org/I4210141165,Ministry of Education,government,TW,https://openalex.org/I4210141165|https://openalex.org/I4405257903,1.000,MoE,MoE
"Key Laboratory for Information Science of Electromagnetic Waves (MoE), Shanghai Engineering Research Center of Low-Earth-Orbit Satellite Communication and Applications, Fudan University, Shanghai, China",auto,https://openalex.org/I4210141165,Ministry of Education,government,TW,https://openalex.org/I4210141165|https://openalex.org/I4405257903,1.000,MoE,MoE
"Key Laboratory for Information Science of Electromagnetic Waves (MoE), Shanghai Engineering Research Center of Low-Earth-Orbit Satellite Communication and Applications, Shanghai Collaborative Innovation Center of Low-Earth-Orbit Satellite Communication Technology, Department of Communication Science and Engineering, Fudan University, Shanghai, China",auto,https://openalex.org/I4210141165,Ministry of Education,government,TW,https://openalex.org/I4210141165|https://openalex.org/I4405257903,1.000,MoE,MoE
"Key Laboratory for Information Science of Electromagnetic Waves (MoE), and State Key Laboratory of ASIC and System, Fudan University, Shanghai, China",auto,https://openalex.org/I4210141165,Ministry of Education,government,TW,https://openalex.org/I4210141165|https://openalex.org/I4405257903,1.000,MoE,MoE
"Key Laboratory for Information Science of Electromagnetic Waves (MoE), and the School of Information Science and Technology, Fudan University, Shanghai, China",auto,https://openalex.org/I4210141165,Ministry of Education,government,TW,https://openalex.org/I4210141165|https://openalex.org/I4405257903,1.000,MoE,MoE
"Key Laboratory for Information Science of Electromagnetic Waves and State Key Laboratory of ASIC and System, Fudan University, Shanghai, China",auto,https://openalex.org/I24943067,Fudan University,education,CN,https://openalex.org/I24943067,1.000,Fudan University,Fudan University
"Key Laboratory for Information Science of Electromagnetic Waves, Fudan University, Shanghai, China",auto,https://openalex.org/I24943067,Fudan University,education,CN,https://openalex.org/I24943067,1.000,Fudan University,Fudan University
"Key Laboratory for Information Science of Electromagnetic Waves, Shanghai Institute for Advanced Communication and Data Science, Fudan University, Shanghai, China",auto,https://openalex.org/I24943067,Fudan University,education,CN,https://openalex.org/I24943067,1.000,Fudan University,Fudan University
"Key Laboratory for Laser Plasmas (MOE), School of Physics and Astronomy, Collaborative Innovation Center of IFSA, Shanghai Jiao Tong University, Shanghai, China",auto,https://openalex.org/I4210141165,Ministry of Education,government,TW,https://openalex.org/I4210141165|https://openalex.org/I4405257903,1.000,MOE,MOE
"Key Laboratory for Micro and Nanophotonic Structures (MoE), Department of Optical Science and Engineering, School of Information Science and Engineering, Fudan University, Shanghai, China",auto,https://openalex.org/I4210141165,Ministry of Education,government,TW,https://openalex.org/I4210141165|https://openalex.org/I4405257903,1.000,MoE,MoE
"Key Laboratory for Micro-/Nano- Optoelectronic Devices of Ministry of Education, School of Physics and Electronics, Hunan University, Changsha, China",auto,https://openalex.org/I16609230,Hunan University,education,CN,https://openalex.org/I16609230,1.000,Hunan University,Hunan University
"Key Laboratory for Micro-/Nano-Optoelectronic Devices of Ministry of Education, School of Physics and Electronics, Hunan University, Changsha, China",auto,https://openalex.org/I16609230,Hunan University,education,CN,https://openalex.org/I16609230,1.000,Hunan University,Hunan University
"Key Laboratory for Optoelectronic Information Perception and Instrumentation of Jiangxi Province, Nanchang Hangkong University, Nanchang, China",auto,https://openalex.org/I927504317,Nanchang Hangkong University,education,CN,https://openalex.org/I927504317,1.000,Nanchang Hangkong University,Nanchang Hangkong University
"Key Laboratory for Polar Acoustics and Application of Ministry of Education, Harbin, China",review,https://openalex.org/I4210097448,Harbin Huade University,education,CN,https://openalex.org/I4210097448,0.850,harbin huade university,Harbin
"Key Laboratory for Special Fiber and Fiber Sensor of Hebei Province, School of Information Science and Engineering, Yanshan University, Qinhuangdao, China",auto,https://openalex.org/I39333907,Yanshan University,education,CN,https://openalex.org/I39333907,1.000,Yanshan University,Yanshan University
"Key Laboratory for the Information Science of Electromagnetic Waves (MoE), Department of Communication Science and Engineering, Fudan University, Shanghai, China",auto,https://openalex.org/I4210141165,Ministry of Education,government,TW,https://openalex.org/I4210141165|https://openalex.org/I4405257903,1.000,MoE,MoE
"Key Laboratory of 3D Micro/Nano Fabrication and Characterization of Zhejiang Province, School of Engineering, Westlake University, Hangzhou, China",auto,https://openalex.org/I3133055985,Westlake University,education,CN,https://openalex.org/I3133055985,1.000,Westlake University,Westlake University
"Key Laboratory of Advanced Manufacturing for Optical Systems (CAS), Changchun Institute of Optics, Fine Mechanics and Physics, Chinese Academy of Sciences, Changchun, China",auto,https://openalex.org/I4392738071,Center for Alcohol Studies,facility,,https://openalex.org/I4392738071,1.000,CAS,CAS
"Key Laboratory of Advanced Optical Precision Manufacturing Technology of Guangdong Higher Education Institutes, Shenzhen Technology University, Shenzhen, China",auto,https://openalex.org/I4210152380,Shenzhen Technology University,education,CN,https://openalex.org/I4210152380,1.000,Shenzhen Technology University,Shenzhen Technology University
"Key Laboratory of Advanced Optical Precision Manufacturing Technology of Guangdong Higher Education Institutes, Sino-German College of Intelligent Manufacturing, Shenzhen Technology University, Shenzhen, China",auto,https://openalex.org/I4210152380,Shenzhen Technology University,education,CN,https://openalex.org/I4210152380,1.000,Shenzhen Technology University,Shenzhen Technology University
"Key Laboratory of Advanced Transducer and Intelligent Control Systems, Ministry of Education and Shanxi Province, College of Physics and Optoelectronics, Taiyuan University of Technology, Taiyuan, China",auto,https://openalex.org/I9086337,Taiyuan University of Technology,education,CN,https://openalex.org/I9086337,1.000,Taiyuan University of Technology,Taiyuan University of Technology
"Key Laboratory of Advanced Transducer and Intelligent Control Systems, Ministry of Education and Shanxi Province, College of Physics and Optoelectronics, Taiyuan University of Technology, Taiyuan, Shanxi, China",auto,https://openalex.org/I9086337,Taiyuan University of Technology,education,CN,https://openalex.org/I9086337,1.000,Taiyuan University of Technology,Taiyuan University of Technology
"Key Laboratory of Advanced Transducers and Intelligent Control System, Ministry of Education, Beijing, China",auto,https://openalex.org/I4210110997,Ministry of Education,government,ME,https://openalex.org/I4210110997,1.000,Ministry of Education,Ministry of Education
"Key Laboratory of Advanced Transducers and Intelligent Control System, Ministry of Education, School of Physics and Optoelectronics, Taiyuan University of Technology, Taiyuan, China",auto,https://openalex.org/I9086337,Taiyuan University of Technology,education,CN,https://openalex.org/I9086337,1.000,Taiyuan University of Technology,Taiyuan University of Technology
"Key Laboratory of Advanced Transducers and Intelligent Control System, Ministry of Education, Taiyuan University of Technology, Taiyuan, China",auto,https://openalex.org/I9086337,Taiyuan University of Technology,education,CN,https://openalex.org/I9086337,1.000,Taiyuan University of Technology,Taiyuan University of Technology
"Key Laboratory of Advanced Transducers and Intelligent Control System, Ministry of Education, and College of Physics and Optoelectronics, Taiyuan University of Technology, Taiyuan, China",auto,https://openalex.org/I9086337,Taiyuan University of Technology,education,CN,https://openalex.org/I9086337,1.000,Taiyuan University of Technology,Taiyuan University of Technology
"Key Laboratory of Advanced Transducers and Intelligent Control System, Ministry of Education, and the Shanxi Key Laboratory of Precision Measurement Physics, Taiyuan University of Technology, Taiyuan, China",auto,https://openalex.org/I9086337,Taiyuan University of Technology,education,CN,https://openalex.org/I9086337,1.000,Taiyuan University of Technology,Taiyuan University of Technology
"Key Laboratory of Advanced Transducers and Intelligent Control Systems (Ministry of Education and Shanxi Province), College of Electronic Information and Optical Engineering, Taiyuan University of Technology, Taiyuan, China",auto,https://openalex.org/I9086337,Taiyuan University of Technology,education,CN,https://openalex.org/I9086337,1.000,Taiyuan University of Technology,Taiyuan University of Technology
"Key Laboratory of Advanced Transducers and Intelligent Control Systems (Ministry of Education and Shanxi Province), College of Physics and Optoelectronics, Taiyuan University of Technology, Taiyuan, China",auto,https://openalex.org/I9086337,Taiyuan University of Technology,education,CN,https://openalex.org/I9086337,1.000,Taiyuan University of Technology,Taiyuan University of Technology
"Key Laboratory of Advanced Transducers and Intelligent Control Systems (Ministry of Education and Shanxi Province), Taiyuan University of Technology, Taiyuan, Shanxi, China",auto,https://openalex.org/I9086337,Taiyuan University of Technology,education,CN,https://openalex.org/I9086337,1.000,Taiyuan University of Technology,Taiyuan University of Technology
"Key Laboratory of Advanced Transducers and Intelligent Control Systems, Ministry of Education and Shanxi Province, Taiyuan University of Technology, Taiyuan, China",auto,https://openalex.org/I9086337,Taiyuan University of Technology,education,CN,https://openalex.org/I9086337,1.000,Taiyuan University of Technology,Taiyuan University of Technology
"Key Laboratory of Advanced Transducers and Intelligent Control Systems, Ministry of Education and Shanxi Province, Taiyuan University of Technology, Taiyuan, Shanxi, China",auto,https://openalex.org/I9086337,Taiyuan University of Technology,education,CN,https://openalex.org/I9086337,1.000,Taiyuan University of Technology,Taiyuan University of Technology
"Key Laboratory of Air-Driven Equipment Technology of Zhejiang Province, College of Mechanical Engineering, Quzhou University, Quzhou, China",auto,https://openalex.org/I4210123686,Quzhou University,education,CN,https://openalex.org/I4210123686,1.000,Quzhou University,Quzhou University
"Key Laboratory of All Optical Network and Advanced Telecommunication Network of EMC, Institute of Lightwave Technology, Beijing Jiaotong University, Beijing, China",auto,https://openalex.org/I21193070,Beijing Jiaotong University,education,CN,https://openalex.org/I21193070,1.000,Beijing Jiaotong University,Beijing Jiaotong University
"Key Laboratory of All Optical Network and Advanced Telecommunication Network, Ministry of Education, Institute of Lightwave Technology, Beijing Jiaotong University, Beijing, China",auto,https://openalex.org/I21193070,Beijing Jiaotong University,education,CN,https://openalex.org/I21193070,1.000,Beijing Jiaotong University,Beijing Jiaotong University
"Key Laboratory of All Optical Network and Advcanced Telecommunication Network Ministry of Education, Insititue of Lightwave Technology, Beijing Jiaotong University, Beijing, China",auto,https://openalex.org/I21193070,Beijing Jiaotong University,education,CN,https://openalex.org/I21193070,1.000,Beijing Jiaotong University,Beijing Jiaotong University
"Key Laboratory of All-Optical Networks and Modern Communication Networks of Ministry of Education, Institute of Lightwave Technology, Beijing Jiaotong University, Beijing, China",auto,https://openalex.org/I21193070,Beijing Jiaotong University,education,CN,https://openalex.org/I21193070,1.000,Beijing Jiaotong University,Beijing Jiaotong University
"Key Laboratory of Aperture Array and Space Application, 38th Research Institute of China Electronics Technology Group Corporation, HeFei, China",auto,https://openalex.org/I4210086028,Technology and Engineering Center for Space Utilization,facility,CN,https://openalex.org/I19820366|https://openalex.org/I4210086028,0.950,general establishment of space science and application,Space Application
"Key Laboratory of Bionic Engineering of Ministry of Education, Jilin University, Changchun, China",auto,https://openalex.org/I194450716,Jilin University,education,CN,https://openalex.org/I194450716,1.000,Jilin University,Jilin University
"Key Laboratory of CS&AUS of Zhejiang Province, Hangzhou, Zhejiang, China",review,https://openalex.org/I75059550,Zhejiang Gongshang University,education,CN,https://openalex.org/I75059550,0.850,hangzhou business school,Hangzhou
"Key Laboratory of Chemical Lasers, Dalian Institute of Chemical Physics, Chinese Academy of Sciences, Dalian, China",auto,https://openalex.org/I180585399,Dalian Institute of Chemical Physics,facility,CN,https://openalex.org/I180585399|https://openalex.org/I19820366,1.000,Dalian Institute of Chemical Physics,Dalian Institute of Chemical Physics
"Key Laboratory of Chemical Lasers,, Dalian Institute of Chemical Physics, Chinese Academy of Sciences, Dalian, China",auto,https://openalex.org/I180585399,Dalian Institute of Chemical Physics,facility,CN,https://openalex.org/I180585399|https://openalex.org/I19820366,1.000,Dalian Institute of Chemical Physics,Dalian Institute of Chemical Physics
"Key Laboratory of Collaborative Sensing and Autonomous Unmanned Systems of Zhejiang Province, Hangzhou, Zhejiang, China",review,https://openalex.org/I75059550,Zhejiang Gongshang University,education,CN,https://openalex.org/I75059550,0.850,hangzhou business school,Hangzhou
"Key Laboratory of Communication and Information Systems, Beijing Municipal Commission of Education, School of Electronic and Information Engineering, Beijing Jiaotong University, Beijing, China",auto,https://openalex.org/I21193070,Beijing Jiaotong University,education,CN,https://openalex.org/I21193070,1.000,Beijing Jiaotong University,Beijing Jiaotong University
"Key Laboratory of Computational Physical Sciences(Fudan University), Ministry of Education, Shanghai, China",auto,https://openalex.org/I24943067,Fudan University,education,CN,https://openalex.org/I24943067,1.000,Fudan University,Fudan University
"Key Laboratory of Computing Power Network and Information Security, Ministry of Education, Qilu University of Technology (Shandong Academy of Sciences), Jinan, China",auto,https://openalex.org/I4210142748,Shandong Academy of Sciences,education,CN,https://openalex.org/I4210142748,1.000,Shandong Academy of Sciences,Shandong Academy of Sciences
"Key Laboratory of Computing Power Network and Information Security, Ministry of Education, Shandong Computer Science Center (National Supercomputer Center in Jinan), Qilu University of Technology (Shandong Academy of Sciences), Jinan, China",auto,https://openalex.org/I4210142748,Shandong Academy of Sciences,education,CN,https://openalex.org/I4210142748,1.000,Shandong Academy of Sciences,Shandong Academy of Sciences
"Key Laboratory of Computing Power Network and Information Security, Ministry of Education, Shandong Computer Science Center (National Supercomputer Center in Jinan), Qilu University of Technology (Shandong Academy of Sciences), Jinan, Shandong, China",auto,https://openalex.org/I4210142748,Shandong Academy of Sciences,education,CN,https://openalex.org/I4210142748,1.000,Shandong Academy of Sciences,Shandong Academy of Sciences
"Key Laboratory of Dynamic Testing Technology, School of Semiconductors and Physics, North University of China, Taiyuan, China",auto,https://openalex.org/I135714990,North University of China,education,CN,https://openalex.org/I135714990,1.000,North University of China,North University of China
"Key Laboratory of Earth Exploration and Information Technology of Ministry of Education, Chengdu University of Technology, Chengdu, P.R. China",auto,https://openalex.org/I31595395,Chengdu University of Technology,education,CN,https://openalex.org/I31595395,1.000,Chengdu University of Technology,Chengdu University of Technology
"Key Laboratory of Education Ministry for Laser and Infrared System Integration Technology, Shandong University, Qingdao, China",auto,https://openalex.org/I154099455,Shandong University,education,CN,https://openalex.org/I154099455,1.000,Shandong University,Shandong University
"Key Laboratory of Electronic Information Control, Southwest China Research Institute of Electronic Equipment, Chendu, China",review,https://openalex.org/I4210106438,Centre for Higher Education,nonprofit,DE,https://openalex.org/I4210106438,0.850,che,Chendu
"Key Laboratory of Electronic Information Control, Southwest China Research Institute of Electronic Equipment, Chengdu, China",review,https://openalex.org/I4210106438,Centre for Higher Education,nonprofit,DE,https://openalex.org/I4210106438,0.850,che,Chengdu
"Key Laboratory of Electronic Information Control, Southwest China Research Institute of Electronic Equipment, Chengdu, Sichuan, China",review,https://openalex.org/I4210106438,Centre for Higher Education,nonprofit,DE,https://openalex.org/I4210106438,0.850,che,Chengdu
"Key Laboratory of Electronic Testing Technology, School of Instrument and Electronics, North University of China, Taiyuan, China",auto,https://openalex.org/I135714990,North University of China,education,CN,https://openalex.org/I135714990,1.000,North University of China,North University of China
"Key Laboratory of Green Hydrogen and Advanced Catalysis of Jiangxi Province, College of Physics and Communication Electronics, Jiangxi Normal University, Nanchang, China",auto,https://openalex.org/I53592917,Jiangxi Normal University,education,CN,https://openalex.org/I53592917,1.000,Jiangxi Normal University,Jiangxi Normal University
"Key Laboratory of High Temperature Electromagnetic Materials and Structure of MOE, Wuhan University of Science and Technology, Wuhan, China",auto,https://openalex.org/I43922553,Wuhan University of Science and Technology,education,CN,https://openalex.org/I43922553,1.000,Wuhan University of Science and Technology,Wuhan University of Science and Technology
"Key Laboratory of In-Fiber Integrated Optics of Ministry of Education, College of Physics and Optoelectronic Engineering, Harbin Engineering University, Harbin, China",auto,https://openalex.org/I151727225,Harbin Engineering University,education,CN,https://openalex.org/I151727225,1.000,Harbin Engineering University,Harbin Engineering University
"Key Laboratory of In-Fiber Integrated Optics of Ministry of Education, College of Physics and Optoeletronic Engineering, Harbin Engineering University, Harbin, China",auto,https://openalex.org/I151727225,Harbin Engineering University,education,CN,https://openalex.org/I151727225,1.000,Harbin Engineering University,Harbin Engineering University
"Key Laboratory of In-Fiber Integrated Optics of Ministry of Education, College of Physics, Optoelectronic Engineering, Harbin Engineering University, Harbin, China",auto,https://openalex.org/I151727225,Harbin Engineering University,education,CN,https://openalex.org/I151727225,1.000,Harbin Engineering University,Harbin Engineering University
"Key Laboratory of In-Fiber Integrated Optics of Ministry of Education, College of Science Harbin Engineering University, Harbin, China",review,https://openalex.org/I4210097448,Harbin Huade University,education,CN,https://openalex.org/I4210097448,0.850,harbin huade university,Harbin
"Key Laboratory of In-Fiber Integrated Optics of Ministry of Education, Harbin Engineering University, Harbin, China",auto,https://openalex.org/I151727225,Harbin Engineering University,education,CN,https://openalex.org/I151727225,1.000,Harbin Engineering University,Harbin Engineering University
"Key Laboratory of In-Fiber Integrated Optics of Ministry of Education, and Key Laboratory of Photonic Materials and Devices Physics for Oceanic Applications, Ministry of Industry and Information Technology of China, College of Physics and Optoelectronic Engineering, Harbin Engineering University, Harbin, China",auto,https://openalex.org/I151727225,Harbin Engineering University,education,CN,https://openalex.org/I151727225,1.000,Harbin Engineering University,Harbin Engineering University
"Key Laboratory of In-Fiber Integrated Optics, Ministry Education of China, Harbin Engineering University, Harbin, China",auto,https://openalex.org/I151727225,Harbin Engineering University,education,CN,https://openalex.org/I151727225,1.000,Harbin Engineering University,Harbin Engineering University
"Key Laboratory of In-Fiber Integrated Optics, Ministry of Education of China, Harbin Engineering University, Harbin, China",auto,https://openalex.org/I151727225,Harbin Engineering University,education,CN,https://openalex.org/I151727225,1.000,Harbin Engineering University,Harbin Engineering University
"Key Laboratory of In-Fiber Integrated Optics, Ministry of Education of China, Harbin, China",auto,https://openalex.org/I1327237609,Ministry of Education of the People's Republic of China,government,CN,https://openalex.org/I1327237609|https://openalex.org/I4210127390,0.950,ministry of education of the people's republic of china,Ministry of Education of China
"Key Laboratory of In-Fiber Integrated Optics, Ministry of Education, Harbin Engineering University, Harbin, China",auto,https://openalex.org/I151727225,Harbin Engineering University,education,CN,https://openalex.org/I151727225,1.000,Harbin Engineering University,Harbin Engineering University
"Key Laboratory of In-Fiber Integrated Optics, Ministry of Education, Key Laboratory of Photonic Materials and Device Physics for Oceanic Applications, Ministry of Industry and Information Technology of China, Harbin Engineering University, Harbin, China",auto,https://openalex.org/I151727225,Harbin Engineering University,education,CN,https://openalex.org/I151727225,1.000,Harbin Engineering University,Harbin Engineering University
"Key Laboratory of In-fiber Integrated Optics of Ministry of Education, College of Physics and Optoelectronic Engineering, Harbin Engineering University, Harbin, China",auto,https://openalex.org/I151727225,Harbin Engineering University,education,CN,https://openalex.org/I151727225,1.000,Harbin Engineering University,Harbin Engineering University
"Key Laboratory of In-fiber Integrated Optics of Ministry of Education, College of Science, Harbin Engineering University, Harbin, China",auto,https://openalex.org/I151727225,Harbin Engineering University,education,CN,https://openalex.org/I151727225,1.000,Harbin Engineering University,Harbin Engineering University
"Key Laboratory of In-fiber Integrated Optics, Ministry Education of China, Harbin Engineering University, Harbin, China",auto,https://openalex.org/I151727225,Harbin Engineering University,education,CN,https://openalex.org/I151727225,1.000,Harbin Engineering University,Harbin Engineering University
"Key Laboratory of Intelligent Computing and Signal Processing, Ministry of Education, Anhui University, Hefei, China",auto,https://openalex.org/I4210110997,Ministry of Education,government,ME,https://openalex.org/I4210110997,1.000,Ministry of Education,Ministry of Education
"Key Laboratory of Intelligent Manufacturing Technology, Ministry of Education, College of Engineering, Shantou University, Shantou, China",auto,https://openalex.org/I4210110997,Ministry of Education,government,ME,https://openalex.org/I4210110997,1.000,Ministry of Education,Ministry of Education
"Key Laboratory of Intelligent Optical Sensing and Manipulation of the Ministry of Education & Engineering Research Center of Precision Photonics Integration and System Application of the Ministry of Education & National Laboratory of Solid State Microstructures & College of Engineering and Applied Sciences & Institute of Optical Communication Engineering & Nanjing University-Tongding Joint Lab for large-scale photonic integrated circuits, Nanjing University, Nanjing, China",auto,https://openalex.org/I881766915,Nanjing University,education,CN,https://openalex.org/I881766915,1.000,Nanjing University,Nanjing University
"Key Laboratory of Intelligent Optical Sensing and Manipulation of the Ministry of Education & Engineering Research Center of Precision Photonics Integration and System Application of the Ministry of Education & National Laboratory of Solid State Microstructures & College of Engineering and Applied Sciences & Nanjing University-Tong ding Joint Lab for large-scale photonic integrated circuits & Key Laboratory of Intelligent Optical Sensing and Manipulation, Ministry of Education, Nanjing U",auto,https://openalex.org/I4210110997,Ministry of Education,government,ME,https://openalex.org/I4210110997,1.000,Ministry of Education,Ministry of Education
"Key Laboratory of Intelligent Optical Sensing and Manipulation of the Ministry of Education & National Laboratory of Solid State Microstructures & College of Engineering and Applied Sciences & Institute of Optical Communication Engineering, Nanjing University, Nanjing, China",auto,https://openalex.org/I881766915,Nanjing University,education,CN,https://openalex.org/I881766915,1.000,Nanjing University,Nanjing University
"Key Laboratory of Intelligent Optical Sensing and Manipulation of the Ministry of Education & National Laboratory of Solid State Microstructures & Nanjing University-Tongding Joint Lab for large-scale photonic integrated circuits & College of Engineering and Applied Sciences & Institute of Optical Communication Engineering, Nanjing University, Nanjing, China",auto,https://openalex.org/I881766915,Nanjing University,education,CN,https://openalex.org/I881766915,1.000,Nanjing University,Nanjing University
"Key Laboratory of Intelligent Optical Sensing and Manipulation of the Ministry of Education and National Laboratory of Solid State Microstructures and College of Engineering and Applied Sciences and Institute of Optical Communication Engineering and Nanjing University-Tongding Joint Lab for large-scale photonic integrated circuits, Nanjing University, Nanjing, China",auto,https://openalex.org/I881766915,Nanjing University,education,CN,https://openalex.org/I881766915,1.000,Nanjing University,Nanjing University
"Key Laboratory of Intelligent Optical Sensing and Manipulation of the Ministry of Education, Nanjing University, Nanjing, China",auto,https://openalex.org/I881766915,Nanjing University,education,CN,https://openalex.org/I881766915,1.000,Nanjing University,Nanjing University
"Key Laboratory of Intelligent Optical Sensing and Manipulation of the Ministry of Education, Nanjing University-Tongding Joint Lab for Large-scale Photonic Integrated Circuits, National Laboratory of Solid-State Microstructures, College of Engineering and Applied Science, Institute of Optical Communication Engineering, Nanjing University, Nanjing, China",auto,https://openalex.org/I881766915,Nanjing University,education,CN,https://openalex.org/I881766915,1.000,Nanjing University,Nanjing University
"Key Laboratory of Intelligent Optical Sensing and Manipulation of the Ministry of Education, National Laboratory of Solid State Microstructures, College of Engineering and Applied Sciences, Institute of Optical Communication Engineering, Nanjing University, Nanjing, China",auto,https://openalex.org/I881766915,Nanjing University,education,CN,https://openalex.org/I881766915,1.000,Nanjing University,Nanjing University
"Key Laboratory of Intelligent Optical Sensing and Manipulation of the Ministry of Education, National Laboratory of Solid-State Microstructures, College of Engineering and Applied Science, Institute of Optical Communication Engineering, Nanjing University, Nanjing, Jiangsu, China",auto,https://openalex.org/I881766915,Nanjing University,education,CN,https://openalex.org/I881766915,1.000,Nanjing University,Nanjing University
"Key Laboratory of Intelligent Optical Sensing and Manipulation, Ministry of Education, College of Engineering and Applied Sciences, Nanjing University, Nanjing, China",auto,https://openalex.org/I4210110997,Ministry of Education,government,ME,https://openalex.org/I4210110997,1.000,Ministry of Education,Ministry of Education
"Key Laboratory of Intelligent Optical Sensing and Manipulation, Ministry of Education, College of Engineering and Applied Sciences, Nanjing University, Nanjing, Jiangsu, China",auto,https://openalex.org/I4210110997,Ministry of Education,government,ME,https://openalex.org/I4210110997,1.000,Ministry of Education,Ministry of Education
"Key Laboratory of Intelligent Optical Sensing and Manipulation, Ministry of Education, Nanjing University, Nanjing, China",auto,https://openalex.org/I4210110997,Ministry of Education,government,ME,https://openalex.org/I4210110997,1.000,Ministry of Education,Ministry of Education
"Key Laboratory of Intelligent Optical Sensing and Manipulation, Ministry of Education, National Laboratory of Solid State Microstructures, College of Engineering and Applied Sciences, Institute of Optical Communication Engineering, Nanjing University, Nanjing, China",auto,https://openalex.org/I4210110997,Ministry of Education,government,ME,https://openalex.org/I4210110997,1.000,Ministry of Education,Ministry of Education
"Key Laboratory of Intelligent Optical Sensing and Manipulation, Ministry of Education, the National Laboratory of Solid State Microstructures, the College of Engineering and Applied Sciences, Institute of Optical Communication Engineering, Nanjing University, Nanjing, China",auto,https://openalex.org/I4210110997,Ministry of Education,government,ME,https://openalex.org/I4210110997,1.000,Ministry of Education,Ministry of Education
"Key Laboratory of Intelligent Optical Sensing and Manipulation, Ministry of Education, the National Laboratory of Solid-State Microstructures, the College of Engineering and Applied Sciences and Institute of Optical Communication Engineering, Nanjing University, Nanjing, China",auto,https://openalex.org/I4210110997,Ministry of Education,government,ME,https://openalex.org/I4210110997,1.000,Ministry of Education,Ministry of Education
"Key Laboratory of Intelligent Optical Sensing and Manipulation, and Engineering Research Center for Precision Photonics Integration & System Applications, Ministry of Education, Nanjing University, Nanjing, China",auto,https://openalex.org/I4210110997,Ministry of Education,government,ME,https://openalex.org/I4210110997,1.000,Ministry of Education,Ministry of Education
"Key Laboratory of Intelligent Space TTC&O, Ministry of Education, Space Engineering University, Beijing, China",auto,https://openalex.org/I4210148107,Space Engineering University,education,CN,https://openalex.org/I4210148107,1.000,Space Engineering University,Space Engineering University
"Key Laboratory of Laser & Infrared System, Ministry of Education, Shandong University, Qingdao, China",auto,https://openalex.org/I4210110997,Ministry of Education,government,ME,https://openalex.org/I4210110997,1.000,Ministry of Education,Ministry of Education
